SAP Linkage No,YHQ Sales Order No,YHQ Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","YHQ
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1008473236000100,2009384592,000100,2023/11/04,Y101,F9921TG,90,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/14,,,1022,F9921TG,YMG,5826,2009384610,000070,2023/11/07,2023/12/06,,,
1008473236000110,2009384592,000110,2023/11/04,Y101,F9921VG,90,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/14,,,1022,F9921VG,YMG,5826,2009384610,000080,2023/11/07,2023/12/06,,,
1008473236000120,2009384592,000120,2023/11/04,Y101,F9920LU,60,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920LU,YMG,5826,2009384610,000090,2023/11/08,2023/12/13,,,
1008473236000130,2009384592,000130,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/22,2023/11/17,,1022,F9920LV,YMG,5826,2009384610,000100,2023/11/07,2023/12/06,2023/11/13,2023/11/13,Ship Out
1008473236000150,2009384592,000150,2023/11/04,Y101,F9300TE,400,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9300TE,YMG,5826,2009384643,000010,2023/11/04,2023/12/12,,,
1008473236000200,2009384592,000200,2023/11/04,Y101,F9900SN,800,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9900SN,YMG,5826,2009384637,000050,2023/11/06,2023/12/19,,,
1008473236000220,2009384592,000220,2023/11/04,Y101,F9900AA,1000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2024/01/25,,,1022,F9900AA,YMG,5826,2009384637,000060,2023/11/06,2024/01/17,,,
1008473236000230,2009384592,000230,2023/11/04,Y101,F9900BA,4000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9900BA,YMG,5826,2009384637,000070,2023/11/06,2023/12/13,2023/12/04,,Available
1008473236000240,2009384592,000240,2023/11/04,Y101,F9900TE,21,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/24,2023/11/22,,1022,F9900TE,YMG,5826,2009384643,000030,2023/11/06,2023/11/15,2023/11/13,2023/11/16,Ship Out
1008473236000250,2009384592,000250,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/22,2023/11/17,,1022,F9900TM,YMG,5826,2009384610,000120,2023/11/06,2023/11/13,2023/11/10,2023/11/10,Ship Out
1008473236000270,2009384592,000270,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/28,2023/11/22,,1022,F9903CZ,YMG,5826,2009384610,000140,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473236000290,2009384592,000290,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/28,2023/11/22,,1022,F9903BD,YMG,5826,2009384610,000150,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473236000310,2009384592,000310,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/28,2023/11/22,,1022,F9903CM,YMG,5826,2009384610,000160,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473236000330,2009384592,000330,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/11/27,2023/11/22,,1022,F9900AS,YMG,5826,2009384610,000180,2023/11/06,2023/11/29,2023/11/14,2023/11/15,Ship Out
1008473236000350,2009384592,000350,2023/11/04,Y101,F9341JA,3000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2024/01/22,,,1022,F9341JA,YMG,5826,2009384637,000090,2023/11/06,2024/01/12,,,
1008473236000360,2009384592,000360,2023/11/04,Y101,F9341JD,2000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9341JD,YMG,5826,2009384629,000020,2023/11/06,2023/12/12,2023/12/04,,Available
1008473236000400,2009384592,000400,2023/11/04,Y101,F9342NJ,1000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/14,,,1022,F9342NJ,YMG,5826,2009384610,000190,2023/11/07,2023/12/06,2023/12/04,2023/12/04,DIL
1008473236000540,2009384592,000540,2023/11/04,Y101,F9341JW,3000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2023/12/14,,,1022,F9341JW,YMG,5826,2009384637,000190,2023/11/06,2023/12/06,2023/12/04,2023/12/04,DIL
1008473236000590,2009384592,000590,2023/11/04,Y101,F9900RR,500,,L2Q00,4511471268,KD-65,C2Q00004,IN,2024/01/10,,,1022,F9900RR,YMG,5826,2009384637,000230,2023/11/06,2023/12/26,,,
1008473236000620,2009384592,000620,2023/11/04,Y101,G9330DB,10000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2024/02/05,,,1022,G9330DB,YMG,5826,2009384611,000020,2023/11/04,2024/01/26,,,
1008473236000650,2009384592,000650,2023/11/04,Y101,F9900GH,3000,,L2Q00,4511471268,KD-65,C2Q00004,IN,2024/02/05,,,1022,F9900GH,YMG,5826,2009384637,000280,2023/11/06,2024/01/26,,,
1008473238000010,2009384586,000010,2023/11/04,Y101,F9913RU,16,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9913RU,YMG,5826,2009384603,000010,2023/11/07,2023/12/06,2023/11/14,2023/11/14,Ship Out
1008473238000020,2009384586,000020,2023/11/04,Y101,F9913VS,60,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9913VS,YMG,5826,2009384603,000020,2023/11/07,2023/12/06,2023/11/14,2023/11/14,Ship Out
1008473238000030,2009384586,000030,2023/11/04,Y101,F9913VA,60,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9913VA,YMG,5826,2009384613,000010,2023/11/06,2023/12/06,2023/11/16,2023/11/16,Ship Out
1008473238000040,2009384586,000040,2023/11/04,Y101,F9920BQ,180,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920BQ,YMG,5826,2009384603,000030,2023/11/08,2023/12/13,,,
1008473238000050,2009384586,000050,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9921AH,YMG,5826,2009384603,000040,2023/11/08,2023/12/13,,,
1008473238000060,2009384586,000060,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/07,2023/12/04,,1022,F9920TP,YMG,5826,2009384603,000050,2023/11/06,2023/11/29,2023/11/22,2023/11/22,Ship Out
1008473238000070,2009384586,000070,2023/11/04,Y101,F9921VG,90,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/14,,,1022,F9921VG,YMG,5826,2009384603,000060,2023/11/07,2023/12/06,,,
1008473238000080,2009384586,000080,2023/11/04,Y101,F9920LU,60,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920LU,YMG,5826,2009384603,000070,2023/11/08,2023/12/13,,,
1008473238000090,2009384586,000090,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/17,,1022,F9920LV,YMG,5826,2009384603,000080,2023/11/07,2023/11/14,2023/11/13,2023/11/13,Ship Out
1008473238000110,2009384586,000110,2023/11/04,Y101,F9300TE,400,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/13,,,1022,F9300TE,YMG,5826,2009384427,000010,2023/11/04,2023/12/12,2023/12/01,2023/12/04,DIL
1008473238000160,2009384586,000160,2023/11/04,Y101,F9900AA,1000,,L2Q00,4511471269,KD-65,C2Q00004,IN,2024/01/25,,,1022,F9900AA,YMG,5826,2009384628,000040,2023/11/06,2024/01/17,,,
1008473238000170,2009384586,000170,2023/11/04,Y101,F9900BA,4000,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9900BA,YMG,5826,2009384628,000050,2023/11/06,2023/12/13,2023/12/04,,Available
1008473238000180,2009384586,000180,2023/11/04,Y101,F9900TE,21,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9900TE,YMG,5826,2009384427,000030,2023/11/06,2023/11/20,2023/11/13,2023/11/16,Ship Out
1008473238000190,2009384586,000190,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/17,,1022,F9900TM,YMG,5826,2009384603,000100,2023/11/06,2023/11/13,2023/11/10,2023/11/10,Ship Out
1008473238000210,2009384586,000210,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9903CZ,YMG,5826,2009384603,000120,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473238000230,2009384586,000230,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9903BD,YMG,5826,2009384603,000130,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473238000250,2009384586,000250,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9903CM,YMG,5826,2009384603,000140,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473238000270,2009384586,000270,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/11/29,2023/11/22,,1022,F9900AS,YMG,5826,2009384603,000160,2023/11/06,2023/11/29,2023/11/14,2023/11/15,Ship Out
1008473238000290,2009384586,000290,2023/11/04,Y101,F9341JD,2000,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9341JD,YMG,5826,2009384627,000010,2023/11/06,2023/12/12,2023/12/04,,Available
1008473238000320,2009384586,000320,2023/11/04,Y101,F9342NJ,1000,,L2Q00,4511471269,KD-65,C2Q00004,IN,2023/12/07,,,1022,F9342NJ,YMG,5826,2009384603,000170,2023/11/07,2023/12/06,2023/11/27,2023/11/28,Ship Out
1008473238000480,2009384586,000480,2023/11/04,Y101,F9900GH,3000,,L2Q00,4511471269,KD-65,C2Q00004,IN,2024/02/05,,,1022,F9900GH,YMG,5826,2009384628,000170,2023/11/06,2024/01/26,,,
1008473240000010,2009384587,000010,2023/11/04,Y101,F9913RU,16,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/29,,1022,F9913RU,YMG,5826,2009384605,000010,2023/11/07,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473240000020,2009384587,000020,2023/11/04,Y101,F9913VS,60,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/22,,1022,F9913VS,YMG,5826,2009384605,000020,2023/11/07,2023/12/06,2023/11/15,2023/11/16,Ship Out
1008473240000030,2009384587,000030,2023/11/04,Y101,F9913VA,60,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/22,,1022,F9913VA,YMG,5826,2009384614,000010,2023/11/06,2023/12/06,2023/11/15,2023/11/16,Ship Out
1008473240000040,2009384587,000040,2023/11/04,Y101,F9920BQ,180,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920BQ,YMG,5826,2009384605,000030,2023/11/08,2023/12/13,,,
1008473240000050,2009384587,000050,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9921AH,YMG,5826,2009384605,000040,2023/11/08,2023/12/13,,,
1008473240000060,2009384587,000060,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/07,2023/12/04,,1022,F9920TP,YMG,5826,2009384605,000050,2023/11/06,2023/11/29,2023/11/22,2023/11/22,Ship Out
1008473240000070,2009384587,000070,2023/11/04,Y101,F9921VG,90,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/14,,,1022,F9921VG,YMG,5826,2009384605,000060,2023/11/07,2023/12/06,,,
1008473240000080,2009384587,000080,2023/11/04,Y101,F9920LU,60,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920LU,YMG,5826,2009384605,000070,2023/11/08,2023/12/13,,,
1008473240000090,2009384587,000090,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/17,,1022,F9920LV,YMG,5826,2009384605,000080,2023/11/07,2023/12/06,2023/11/13,2023/11/14,Ship Out
1008473240000110,2009384587,000110,2023/11/04,Y101,F9300TE,400,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9300TE,YMG,5826,2009384641,000010,2023/11/04,2023/12/12,,,
1008473240000150,2009384587,000150,2023/11/04,Y101,F9900AA,1000,,L2Q00,4511471310,KD-65,C2Q00004,IN,2024/01/25,,,1022,F9900AA,YMG,5826,2009384626,000040,2023/11/06,2024/01/17,,,
1008473240000170,2009384587,000170,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/17,,1022,F9900TM,YMG,5826,2009384605,000100,2023/11/06,2023/11/13,2023/11/10,2023/11/10,Ship Out
1008473240000190,2009384587,000190,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/29,,1022,F9903CZ,YMG,5826,2009384605,000120,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473240000210,2009384587,000210,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/29,,1022,F9903BD,YMG,5826,2009384605,000130,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473240000230,2009384587,000230,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/29,,1022,F9903CM,YMG,5826,2009384605,000140,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473240000250,2009384587,000250,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/06,2023/11/22,,1022,F9900AS,YMG,5826,2009384605,000160,2023/11/06,2023/11/29,2023/11/14,2023/11/15,Ship Out
1008473240000290,2009384587,000290,2023/11/04,Y101,F9342NJ,1000,,L2Q00,4511471310,KD-65,C2Q00004,IN,2023/12/11,,,1022,F9342NJ,YMG,5826,2009384605,000170,2023/11/07,2023/12/06,2023/11/22,2023/11/28,Ship Out
1008473330000010,2009384565,000010,2023/11/05,Y101,F9913RU,16,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/29,,1022,F9913RU,YMG,5826,2009384667,000010,2023/11/07,2023/12/06,2023/11/21,2023/11/21,Ship Out
1008473330000020,2009384565,000020,2023/11/05,Y101,F9913VS,60,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/29,,1022,F9913VS,YMG,5826,2009384667,000020,2023/11/07,2023/12/06,2023/11/20,2023/11/20,Ship Out
1008473330000030,2009384565,000030,2023/11/05,Y101,F9913VA,60,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/22,,1022,F9913VA,YMG,5826,2009384666,000010,2023/11/06,2023/12/06,2023/11/15,2023/11/15,Ship Out
1008473330000040,2009384565,000040,2023/11/05,Y101,F9920BQ,180,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/21,,,1022,F9920BQ,YMG,5826,2009384667,000030,2023/11/08,2023/12/13,,,
1008473330000050,2009384565,000050,2023/11/05,Y101,F9921AH,36,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/21,,,1022,F9921AH,YMG,5826,2009384667,000040,2023/11/08,2023/12/13,,,
1008473330000060,2009384565,000060,2023/11/05,Y101,F9920TP,90,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,,,1022,F9920TP,YMG,5826,2009384667,000050,2023/11/08,2023/12/05,,,
1008473330000070,2009384565,000070,2023/11/05,Y101,F9920LU,60,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/21,,,1022,F9920LU,YMG,5826,2009384667,000060,2023/11/08,2023/12/13,,,
1008473330000080,2009384565,000080,2023/11/05,Y101,F9920LV,60,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/17,,1022,F9920LV,YMG,5826,2009384667,000070,2023/11/07,2023/12/06,2023/11/13,2023/11/14,Ship Out
1008473330000100,2009384565,000100,2023/11/05,Y101,F9300TE,400,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/14,,,1022,F9300TE,YMG,5826,2009384669,000010,2023/11/05,2023/12/12,2023/12/01,2023/12/04,DIL
1008473330000140,2009384565,000140,2023/11/05,Y101,F9900AA,1000,,L2Q00,4511471530,4511471530,C2Q00004,IN,2024/01/25,,,1022,F9900AA,YMG,5826,2009384668,000040,2023/11/06,2024/01/17,,,
1008473330000160,2009384565,000160,2023/11/05,Y101,F9900TM,21,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/22,,1022,F9900TM,YMG,5826,2009384667,000090,2023/11/07,2023/12/05,2023/11/16,2023/11/17,Ship Out
1008473330000180,2009384565,000180,2023/11/05,Y101,F9903CZ,10,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/29,,1022,F9903CZ,YMG,5826,2009384667,000110,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473330000200,2009384565,000200,2023/11/05,Y101,F9903BD,10,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/29,,1022,F9903BD,YMG,5826,2009384667,000120,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473330000220,2009384565,000220,2023/11/05,Y101,F9903CM,10,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,2023/11/29,,1022,F9903CM,YMG,5826,2009384667,000130,2023/11/06,2023/12/06,2023/11/17,2023/11/17,Ship Out
1008473330000240,2009384565,000240,2023/11/05,Y101,F9900AS,80,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/13,,,1022,F9900AS,YMG,5826,2009384667,000150,2023/11/07,2023/12/05,2023/12/01,2023/12/01,DIL
1008473330000270,2009384565,000270,2023/11/05,Y101,F9342NJ,1000,,L2Q00,4511471530,4511471530,C2Q00004,IN,2023/12/14,,,1022,F9342NJ,YMG,5826,2009384667,000160,2023/11/07,2023/12/06,2023/11/28,2023/11/29,Ship Out
1008473332000010,2009384581,000010,2023/11/04,Y101,F9913RU,16,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,2023/12/04,,1022,F9913RU,YMG,5826,2009384577,000010,2023/11/08,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008473332000020,2009384581,000020,2023/11/04,Y101,F9913VS,60,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,2023/11/29,,1022,F9913VS,YMG,5826,2009384577,000020,2023/11/08,2023/12/12,2023/11/21,2023/11/21,Ship Out
1008473332000030,2009384581,000030,2023/11/04,Y101,F9913VA,60,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,2023/11/29,,1022,F9913VA,YMG,5826,2009384609,000010,2023/11/08,2023/12/12,2023/11/20,2023/11/20,Ship Out
1008473332000040,2009384581,000040,2023/11/04,Y101,F9920BQ,180,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920BQ,YMG,5826,2009384577,000030,2023/11/08,2023/12/13,,,
1008473332000050,2009384581,000050,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9921AH,YMG,5826,2009384577,000040,2023/11/08,2023/12/13,,,
1008473332000060,2009384581,000060,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9920TP,YMG,5826,2009384577,000050,2023/11/08,2023/12/12,,,
1008473332000070,2009384581,000070,2023/11/04,Y101,F9920LU,60,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/21,,,1022,F9920LU,YMG,5826,2009384577,000060,2023/11/08,2023/12/13,,,
1008473332000080,2009384581,000080,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9920LV,YMG,5826,2009384577,000070,2023/11/08,2023/12/12,2023/12/04,,Available
1008473332000100,2009384581,000100,2023/11/04,Y101,F9300TE,400,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9300TE,YMG,5826,2009384631,000010,2023/11/04,2023/12/12,2023/12/01,2023/12/04,DIL
1008473332000140,2009384581,000140,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,2023/11/22,,1022,F9900TM,YMG,5826,2009384577,000090,2023/11/07,2023/12/12,2023/11/16,2023/11/17,Ship Out
1008473332000150,2009384581,000150,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9903CZ,YMG,5826,2009384577,000100,2023/11/08,2023/12/12,2023/11/27,2023/11/28,Ship Out
1008473332000170,2009384581,000170,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9903BD,YMG,5826,2009384577,000110,2023/11/08,2023/12/12,2023/11/27,2023/11/28,Ship Out
1008473332000180,2009384581,000180,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,,,1022,F9903CM,YMG,5826,2009384577,000120,2023/11/08,2023/12/12,2023/11/27,2023/11/28,Ship Out
1008473332000200,2009384581,000200,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471311,KD-65,C2Q00004,IN,2023/12/20,2023/12/04,,1022,F9900AS,YMG,5826,2009384577,000140,2023/11/08,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008473436000010,2009384584,000010,2023/11/04,Y101,F9913RU,16,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9913RU,YMG,5826,2009384602,000010,2023/11/08,2023/11/29,2023/11/28,2023/11/28,Ship Out
1008473436000020,2009384584,000020,2023/11/04,Y101,F9913VS,60,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9913VS,YMG,5826,2009384602,000020,2023/11/08,2023/11/29,2023/11/28,2023/11/28,Ship Out
1008473436000030,2009384584,000030,2023/11/04,Y101,F9913VA,60,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9913VA,YMG,5826,2009384612,000010,2023/11/08,2023/11/29,2023/11/28,2023/11/28,Ship Out
1008473436000040,2009384584,000040,2023/11/04,Y101,F9920BQ,180,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9920BQ,YMG,5826,2009384602,000030,2023/11/08,2023/12/19,,,
1008473436000050,2009384584,000050,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9921AH,YMG,5826,2009384602,000040,2023/11/08,2023/12/19,,,
1008473436000060,2009384584,000060,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9920TP,YMG,5826,2009384602,000050,2023/11/08,2023/12/19,,,
1008473436000070,2009384584,000070,2023/11/04,Y101,F9920LU,60,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9920LU,YMG,5826,2009384602,000060,2023/11/08,2023/12/19,,,
1008473436000080,2009384584,000080,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9920LV,YMG,5826,2009384602,000070,2023/11/08,2023/12/19,2023/12/04,,Available
1008473436000120,2009384584,000120,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,2023/11/29,,1022,F9900TM,YMG,5826,2009384602,000090,2023/11/08,2023/12/19,2023/11/21,2023/11/21,Ship Out
1008473436000130,2009384584,000130,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9903CZ,YMG,5826,2009384602,000100,2023/11/08,2023/12/19,2023/11/27,2023/11/28,Ship Out
1008473436000140,2009384584,000140,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9903BD,YMG,5826,2009384602,000110,2023/11/08,2023/12/19,2023/11/27,2023/11/28,Ship Out
1008473436000150,2009384584,000150,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9903CM,YMG,5826,2009384602,000120,2023/11/08,2023/12/19,2023/11/27,2023/11/28,Ship Out
1008473436000170,2009384584,000170,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471312,KD-65,C2Q00004,IN,2023/12/27,,,1022,F9900AS,YMG,5826,2009384602,000140,2023/11/08,2023/12/19,,,
1008473437000010,2009384580,000010,2023/11/04,Y101,F9921AH,36,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9921AH,YMG,5826,2009384576,000010,2023/11/08,2023/12/21,,,
1008473437000020,2009384580,000020,2023/11/04,Y101,F9920TP,90,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9920TP,YMG,5826,2009384576,000020,2023/11/08,2023/12/21,,,
1008473437000030,2009384580,000030,2023/11/04,Y101,F9920LU,60,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9920LU,YMG,5826,2009384576,000030,2023/11/08,2023/12/21,,,
1008473437000040,2009384580,000040,2023/11/04,Y101,F9920LV,60,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9920LV,YMG,5826,2009384576,000040,2023/11/08,2023/12/21,,,
1008473437000080,2009384580,000080,2023/11/04,Y101,F9900TM,21,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,2023/11/29,,1022,F9900TM,YMG,5826,2009384576,000060,2023/11/08,2023/12/21,2023/11/21,2023/11/21,Ship Out
1008473437000090,2009384580,000090,2023/11/04,Y101,F9903CZ,10,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9903CZ,YMG,5826,2009384576,000070,2023/11/08,2023/12/21,2023/11/29,2023/11/29,Ship Out
1008473437000100,2009384580,000100,2023/11/04,Y101,F9903BD,10,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9903BD,YMG,5826,2009384576,000080,2023/11/08,2023/12/21,2023/11/29,2023/11/29,Ship Out
1008473437000110,2009384580,000110,2023/11/04,Y101,F9903CM,10,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9903CM,YMG,5826,2009384576,000090,2023/11/08,2023/12/21,2023/11/29,2023/11/29,Ship Out
1008473437000130,2009384580,000130,2023/11/04,Y101,F9900AS,80,,L2Q00,4511471313,KD-65,C2Q00004,IN,2023/12/29,,,1022,F9900AS,YMG,5826,2009384576,000110,2023/11/08,2023/12/21,,,
